rup_mag,rup_dip,rup_rake,rup_ztor,dist_rrup,dist_rjb,site_vs30,site_z2pt5,result_type,damping,pgd,pgv,pga,0.01,0.20,0.50,1.00,3.00,5.00
6.25,90.00,0.00,15.00,100.00,100.00,1100.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,200.00,200.00,1100.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,1.00,1.00,1500.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,3.00,3.00,1500.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,5.00,5.00,1500.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,10.00,10.00,1500.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,15.00,15.00,1500.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,30.00,30.00,1500.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,50.00,50.00,1500.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,100.00,100.00,1500.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,200.00,200.00,1500.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,1.00,1.00,200.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.33258E-01,3.63805E-01,3.63805E-01,3.87003E-01,4.58025E-01,5.26485E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,3.00,3.00,200.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.35477E-01,3.66782E-01,3.66782E-01,3.89981E-01,4.61328E-01,5.28254E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,5.00,5.00,200.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.39067E-01,3.72095E-01,3.72095E-01,3.95537E-01,4.66894E-01,5.31128E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,10.00,10.00,200.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.48729E-01,3.88887E-01,3.88887E-01,4.14796E-01,4.82974E-01,5.38923E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,15.00,15.00,200.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.56078E-01,4.03840E-01,4.03840E-01,4.33479E-01,4.96040E-01,5.44906E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,30.00,30.00,200.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.67574E-01,4.30938E-01,4.30938E-01,4.69363E-01,5.17560E-01,5.54350E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,50.00,50.00,200.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.73637E-01,4.47119E-01,4.47119E-01,4.91434E-01,5.29334E-01,5.59368E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,100.00,100.00,200.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.78725E-01,4.61757E-01,4.61757E-01,5.11580E-01,5.39402E-01,5.63598E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,200.00,200.00,200.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.81394E-01,4.69835E-01,4.69835E-01,5.22728E-01,5.44744E-01,5.65823E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,1.00,1.00,500.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.38698E-01,4.38698E-01,4.87623E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,3.00,3.00,500.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.40979E-01,4.40979E-01,4.90430E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,5.00,5.00,500.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.44473E-01,4.44473E-01,4.94686E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,10.00,10.00,500.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.52981E-01,4.52981E-01,5.04889E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,15.00,15.00,500.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.58820E-01,4.58820E-01,5.11789E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,30.00,30.00,500.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.67190E-01,4.67190E-01,5.21559E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,50.00,50.00,500.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.71314E-01,4.71314E-01,5.26327E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,100.00,100.00,500.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.74649E-01,4.74649E-01,5.30163E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,200.00,200.00,500.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.76357E-01,4.76357E-01,5.32121E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,1.00,1.00,760.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.69707E-01,4.69707E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,3.00,3.00,760.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.70283E-01,4.70283E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,5.00,5.00,760.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.71131E-01,4.71131E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,10.00,10.00,760.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.73059E-01,4.73059E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,15.00,15.00,760.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.74296E-01,4.74296E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,30.00,30.00,760.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.75972E-01,4.75972E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,50.00,50.00,760.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.76762E-01,4.76762E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,100.00,100.00,760.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.77386E-01,4.77386E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,200.00,200.00,760.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.77701E-01,4.77701E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,1.00,1.00,1100.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,3.00,3.00,1100.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,5.00,5.00,1100.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,10.00,10.00,1100.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,15.00,15.00,1100.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,30.00,30.00,1100.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,50.00,50.00,1100.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,100.00,100.00,1100.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,200.00,200.00,1100.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,1.00,1.00,1500.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,3.00,3.00,1500.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,5.00,5.00,1500.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,10.00,10.00,1500.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,15.00,15.00,1500.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,30.00,30.00,1500.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,50.00,50.00,1500.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,100.00,100.00,1500.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,15.00,200.00,200.00,1500.00,3.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,1.00,1.00,200.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.34809E-01,3.65858E-01,3.65858E-01,3.89047E-01,4.60321E-01,5.27721E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,3.00,3.00,200.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.37123E-01,3.69147E-01,3.69147E-01,3.92417E-01,4.63848E-01,5.29570E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,5.00,5.00,200.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.40813E-01,3.74874E-01,3.74874E-01,3.98558E-01,4.69690E-01,5.32530E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,10.00,10.00,200.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.50496E-01,3.92316E-01,3.92316E-01,4.18977E-01,4.86058E-01,5.40358E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,15.00,15.00,200.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.57679E-01,4.07342E-01,4.07342E-01,4.37998E-01,4.98966E-01,5.46216E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,30.00,30.00,200.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.68677E-01,4.33783E-01,4.33783E-01,4.73221E-01,5.19683E-01,5.55261E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,50.00,50.00,200.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.74381E-01,4.49198E-01,4.49198E-01,4.94288E-01,5.30796E-01,5.59985E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,100.00,100.00,200.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.79123E-01,4.62944E-01,4.62944E-01,5.13217E-01,5.40196E-01,5.63929E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,200.00,200.00,200.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.81595E-01,4.70456E-01,4.70456E-01,5.23585E-01,5.45149E-01,5.65991E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,1.00,1.00,500.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.40303E-01,4.40303E-01,4.89600E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,3.00,3.00,500.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.42608E-01,4.42608E-01,4.92420E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,5.00,5.00,500.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.46097E-01,4.46097E-01,4.96651E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,10.00,10.00,500.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.54427E-01,4.54427E-01,5.06605E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,15.00,15.00,500.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.60037E-01,4.60037E-01,5.13217E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,30.00,30.00,500.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.67954E-01,4.67954E-01,5.22444E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,50.00,50.00,500.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.71809E-01,4.71809E-01,5.26897E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,100.00,100.00,500.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.74906E-01,4.74906E-01,5.30457E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,200.00,200.00,500.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.76485E-01,4.76485E-01,5.32267E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,1.00,1.00,760.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.70115E-01,4.70115E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,3.00,3.00,760.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.70683E-01,4.70683E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,5.00,5.00,760.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.71513E-01,4.71513E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,10.00,10.00,760.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.73372E-01,4.73372E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,15.00,15.00,760.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.74546E-01,4.74546E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,30.00,30.00,760.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.76120E-01,4.76120E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,50.00,50.00,760.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.76856E-01,4.76856E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,100.00,100.00,760.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.77433E-01,4.77433E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,200.00,200.00,760.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.77724E-01,4.77724E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,1.00,1.00,1100.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,3.00,3.00,1100.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,5.00,5.00,1100.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,10.00,10.00,1100.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,15.00,15.00,1100.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,30.00,30.00,1100.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,50.00,50.00,1100.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,100.00,100.00,1100.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,200.00,200.00,1100.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,1.00,1.00,1500.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,3.00,3.00,1500.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,5.00,5.00,1500.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,10.00,10.00,1500.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,15.00,15.00,1500.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,30.00,30.00,1500.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,50.00,50.00,1500.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,100.00,100.00,1500.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,200.00,200.00,1500.00,0.50,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.78000E-01,4.78000E-01,5.34000E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,1.00,1.00,200.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.34425E-01,3.65338E-01,3.65338E-01,3.88525E-01,4.59748E-01,5.27415E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,3.00,3.00,200.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.36718E-01,3.68553E-01,3.68553E-01,3.91799E-01,4.63222E-01,5.29246E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,5.00,5.00,200.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.40386E-01,3.74182E-01,3.74182E-01,3.97799E-01,4.69000E-01,5.32186E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,10.00,10.00,200.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.50069E-01,3.91477E-01,3.91477E-01,4.17947E-01,4.85309E-01,5.40011E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,15.00,15.00,200.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.57295E-01,4.06493E-01,4.06493E-01,4.36898E-01,4.98261E-01,5.45901E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,30.00,30.00,200.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.68415E-01,4.33102E-01,4.33102E-01,4.72296E-01,5.19177E-01,5.55044E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,50.00,50.00,200.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.74205E-01,4.48703E-01,4.48703E-01,4.93609E-01,5.30449E-01,5.59839E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,100.00,100.00,200.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.79029E-01,4.62663E-01,4.62663E-01,5.12829E-01,5.40008E-01,5.63851E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,200.00,200.00,200.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.81547E-01,4.70309E-01,4.70309E-01,5.23383E-01,5.45053E-01,5.65951E-01,5.58000E-01,6.01000E-01
6.25,90.00,0.00,30.00,1.00,1.00,500.00,2.00,INTRA_EVENT_STDDEV,5.00,6.67000E-01,4.84000E-01,4.39910E-01,4.39910E-01,4.89118E-01,5.50000E-01,5.68000E-01,5.58000E-01,6.01000E-01
